UserId,RecommendedItemIds
11587,12698 18105 27951 13960 7567
11588,14653 24391 15909 31756 8884
11591,19476 26459 28207 33261 4478
11594,20144 20747 3412 28198 26246
11597,22965 30187 11578 9548 34283
11598,17034 28198 22965 25812 13672
11600,30187 9548 18512 22965 19272
11602,12852 15434 23485 10850 8996
11609,35669 8796 20534 35806 35941
11619,12450 9089 11578 14094 17671
11622,30409 25812 3904 25016 8999
11623,25442 15672 29466 21146 8966
11625,27595 9548 30187 18512 110
11631,19112 19111 13672 21346 15665
11632,14371 9089 12450 27595 11578
11635,30187 27842 27595 28207 18512
11636,30668 8646 35988 31647 28861
11638,28207 18512 27595 9548 30266
11641,9548 24297 23777 30266 28185
11642,26265 22965 15803 18729 24815
11655,15434 36583 12094 30266 13485
11656,30266 35999 26459 9548 28207
11657,37062 14983 27779 35999 2440
11658,30187 9548 11578 27595 27842
11659,15050 10416 252 27973 30414
11665,6178 22965 17540 1228 29203
11669,27595 3499 24815 9667 35670
11670,18512 30187 27595 33953 7948
11676,33827 27595 24822 12698 26625
11678,29579 9548 32849 7570 12778
11679,27595 9548 29283 30187 8996
11689,28198 22965 20144 13489 11578
11697,22965 28198 20144 23569 15534
11700,26607 21293 34215 34756 7524
11701,20144 28198 14046 24728 29283
11707,6178 22965 20731 32800 17540
11708,25823 29283 26246 30409 3412
11711,29083 30951 27323 9213 9559
11713,20144 28198 3021 14046 20747
11728,14653 8884 17307 11788 3021
11729,26923 37062 17540 15076 19911
11731,14653 27323 24768 31020 3021
11735,28207 18512 30187 11906 34664
11736,8999 33679 30266 33678 20934
11737,28207 14073 24815 28840 18512
11739,28840 26540 28198 21761 30694
11740,19112 9548 30187 27842 13489
11750,19476 28207 19999 18512 4478
11751,28207 18512 28198 8406 14171
11755,417 22838 30668 27469 5054
11757,28198 25812 28206 31002 25823
11759,30694 12094 30414 21028 12639
11760,30266 15434 1137 25505 12402
11763,9548 30187 18512 28207 28840
11770,27595 30414 30266 26459 19476
11782,30414 25442 15434 28210 21710
11783,45 10745 16492 18729 18243
11791,24297 37062 34885 10416 32976
11793,19883 21775 11253 16256 30266
11803,30266 28207 36583 7492 35458
11805,22965 6178 29103 35988 15042
11812,855 34283 27842 21714 11528
11820,19111 29283 29466 14371 3960
11828,30266 30187 9548 12852 28207
11836,3051 31002 28198 3282 13360
11847,17593 1137 18477 12094 27595
11849,28207 15803 855 11528 7337
11850,8142 15050 15678 12794 27110
11854,21775 32917 3960 10782 35270
11858,30187 27842 27595 28207 18512
11859,27110 30274 20080 30610 27842
11863,8720 28207 19476 1103 23774
11867,9548 30187 11578 18512 30266
11869,20144 9089 22965 11070 29283
11873,14653 4602 35670 30694 855
11878,9548 18512 28198 30187 21511
11881,18512 30187 9548 19112 28198
11884,3282 4478 32797 13672 31119
11888,28198 22965 11906 20144 30187
11890,22965 12876 9089 4187 13011
11894,33827 2232 30059 24149 26625
11897,28207 30187 9548 27180 17236
11900,28840 26540 18512 30694 20532
11901,1399 37062 711 14624 27396
11902,31119 34092 9784 29845 17767
11905,24815 14653 20144 28198 33238
11907,11906 28207 28198 18512 30187
11908,8646 35941 14692 20534 10123
11911,30266 33827 9548 21354 15434
11914,15076 32187 17256 2556 10782
11918,14073 26607 35407 8828 34215
11920,30072 24815 14653 1378 14692
11922,22965 21354 28840 11570 9548
11924,37062 34885 27396 10517 9548
11929,22965 15510 17034 11271 7948
11932,30187 23365 4225 24297 27842
11936,18512 28840 855 28207 30187
11948,28198 30266 9548 18418 1819
11957,28198 22965 14046 18512 24815
11959,24815 30694 14653 855 26540
11961,9548 30187 30266 27842 28207
11965,9548 29579 19584 15804 14415
11966,9548 13489 30187 22965 28198
11967,31119 6721 10782 11927 19117
11972,30072 1378 1746 20144 3021
11976,15803 34664 22965 24815 28207
11980,19065 6721 26956 33053 30668
11983,30187 29283 9548 30548 28207
11986,36173 13058 20747 8530 2747
11990,15434 30266 5728 33874 13485
11991,27595 19476 33053 30414 9327
11994,9548 27595 25812 21354 30266
12004,12402 12332 12768 29466 7118
12005,30266 14195 3944 15434 12450
12006,1819 14653 26540 28198 12900
12008,18512 28207 18921 14073 22979
12012,14653 32797 3751 18512 4478
12013,14653 21354 3021 24768 18512
12018,27595 7337 28207 8720 19476
12024,33432 13716 32797 13587 7581
12029,27842 1509 1740 18480 34521
12031,28840 21354 26540 28198 18512
12035,28207 8406 27110 26607 14073
12036,18512 28207 14653 11906 24815
12038,20144 28198 13489 25823 3412
12041,9548 30187 18512 1819 855
12050,29187 9040 14456 20776 22965
12051,30266 26459 11927 16256 27614
12057,30668 2329 1819 20534 8108
12058,14415 14201 24155 5967 26234
12061,30172 20731 166 28198 31984
12063,35646 30274 33827 1258 29054
12065,27595 28207 30187 18512 29283
12068,22965 28840 18512 20532 34283
12069,27595 13981 19584 33953 235
12070,34215 26607 2877 36705 10621
12072,29103 19845 22965 15764 6178
12081,25955 28198 12635 14692 7064
12091,25823 28198 1378 29813 3751
12102,32797 6721 25442 15672 12094
12106,9548 11578 20144 30187 28198
12107,18512 9784 28840 32800 31119
12110,36960 33261 8031 31002 12635
12113,14653 28198 24815 14046 35407
12117,9548 13489 33558 13672 14415
12119,14371 1153 22965 34283 23729
12123,30187 9548 27595 22965 19584
12125,14653 27323 13981 32215 27595
12128,33635 30633 15665 10834 35964
12129,12402 36705 2877 29466 7118
12130,10834 15678 20534 1153 17911
12132,14653 7562 26459 18512 35746
12139,6178 30694 6135 20144 15764
12142,28198 3428 35646 31632 855
12143,22965 29845 30187 34092 34283
12146,24297 252 12094 26809 28185
12157,24585 16914 12402 4223 35670
12158,17868 15798 1902 35669 12900
12161,14653 27595 18512 9548 13981
12164,28198 30266 8031 9186 26459
12166,1001 20080 8720 24397 21775
12174,30414 27595 24098 24149 27323
12179,28207 18512 30187 14073 18921
12180,3412 24163 25823 31756 20595
12183,9548 28198 30187 28206 30172
12184,22965 6178 30694 28840 855
12188,28198 20144 24728 855 24815
12189,19112 4478 3282 18512 13672
12191,5728 5371 17236 29845 33874
12192,26410 8260 19130 14673 6197
12200,3904 8999 27530 5775 23119
12210,28198 17034 30266 1819 13428
12212,15803 22838 33874 16278 5728
12219,9548 30187 18512 4478 13489
12227,24815 15803 34664 1153 28207
12229,31119 3282 22965 18512 7948
12230,13981 24391 19584 9548 14653
12239,31119 26607 12094 34092 8964
12250,33146 33827 18755 23360 3951
12256,28198 28207 18512 9548 30187
12258,30187 29283 28207 27842 25812
12264,36173 36035 15076 30172 34177
12265,9548 28207 18512 26459 35746
12270,27595 19476 18512 13981 28207
12273,19999 15050 35106 19476 12368
12276,34885 19883 2045 17099 26607
12278,22965 28198 30187 28840 855
12281,35988 9548 7972 30266 35999
12284,28207 30409 27842 24815 11528
12289,9548 37062 1740 23777 34883
12293,1378 3751 10921 5779 22965
12295,22965 30187 18512 855 27595
12296,14653 10782 21775 8884 36960
12298,17590 3021 35044 33874 13315
12307,28207 9548 30137 33392 30266
12311,37062 32976 9548 4181 30187
12312,28207 30187 18512 27842 19272
12317,12869 1819 30266 26540 30477
12321,18512 30414 7337 8406 24149
12327,22594 8996 17236 2440 25505
12333,12450 31520 28185 20934 28222
12335,33827 2232 14554 11537 28210
12337,5728 3960 33874 15803 26581
12340,14653 5474 7562 21354 7492
12344,27842 28207 11528 25812 30187
12346,30266 3944 30668 29578 5621
12348,22391 5728 30266 31441 12822
12349,27595 13981 18512 855 14653
12350,20731 30274 166 31984 34790
12353,9548 30187 28207 27595 18512
12357,15434 33121 26169 28185 32890
12358,29283 28034 3960 30409 21775
12359,25812 26265 18729 22965 12271
12362,18512 14653 27595 9548 30187
12365,30266 25812 22640 22391 34379
12369,30187 31119 19272 29283 34092
12374,12094 34885 19476 19920 35416
12379,15434 30266 12876 31786 19845
12384,20731 28198 28840 26540 32800
12396,23826 31177 7697 15803 4063
12403,24155 19112 13981 19584 27595
12406,14653 24815 20144 855 28198
12407,14653 26459 7562 17590 27323
12410,30694 855 24815 24728 14653
12414,1509 26246 25812 30266 34491
12417,11578 28198 14371 22965 20144
12422,27595 13981 18512 855 14653
12423,9548 13489 3951 34883 29579
12429,30187 31119 12094 28207 19999
12433,14653 3751 19112 10834 32797
12438,30548 36035 8844 36173 17256
12445,13011 4187 17565 21413 35806
12447,18512 11906 28207 26459 18211
12448,28198 31002 25812 17034 13672
12450,20731 27110 9548 30059 18512
12453,18512 22965 17034 28840 19889
12454,33874 35407 14046 28198 5728
12457,13489 13672 19889 22965 30059
12458,28198 11927 7930 5847 36035
12466,10599 36449 17307 8999 33212
12470,28840 30187 855 34283 18512
12471,25812 28198 22965 5728 29845
12472,10782 31119 32797 6721 14653
12474,26459 19476 18921 18211 28207
12477,27595 13981 18512 855 14653
12485,26459 19476 28207 17236 18512
12487,27595 13981 18512 19584 9548
12488,14653 20144 30072 31632 25823
12496,30668 19845 8646 20534 35669
12502,28198 30172 31002 13489 32648
12512,27323 14653 8029 24149 12778
12513,14653 31632 8884 15520 23476
12518,27595 15803 25812 22838 20391
12527,14653 18512 1137 26110 18477
12530,25823 1378 3410 31002 32648
12532,12094 15434 22594 18557 28273
12536,14653 27323 30414 19989 3559
12540,37062 30810 27973 33146 21542
12542,22965 14371 34283 855 30187
12543,27595 7337 28207 11528 24098
12546,19476 21511 36919 711 27827
12551,27595 20539 14195 12876 8966
12553,9548 28207 19476 30137 30266
12555,18512 28207 30187 28198 19112
12556,17236 5002 30548 1162 2440
12560,26459 32797 871 29813 27407
12561,19476 14073 28207 32908 25122
12562,29845 30668 3944 30266 34092
12567,10480 7832 5678 1343 29054
12569,36583 19476 12094 30266 13485
12570,855 1819 26540 31632 110
12573,18512 28198 14653 855 28840
12576,14653 31632 18729 27118 4319
12582,37113 13981 29579 32187 12922
12586,9548 28207 18512 30187 21354
12587,12094 19476 18512 2329 1137
12592,22965 24815 18512 14653 10921
12595,18512 30187 9089 27595 12094
12600,14653 18512 27595 29283 30187
12602,27595 34303 22880 12450 20539
12604,30266 26459 17236 5621 2329
12612,3960 28207 29283 30409 5728
12622,24155 35670 3904 22920 34035
12623,8999 7696 35052 30844 24291
12628,37062 35999 35988 19445 33558
12630,28198 14046 35646 3076 25812
12633,9548 14653 28198 18512 30187
12636,22965 6178 28840 33953 34283
12637,30266 10517 29579 27667 34885
12641,26795 23443 30810 30182 27779
12642,27595 19584 13981 24822 9548
12643,30668 34389 29578 19845 35687
12649,34009 19130 35999 2871 34756
12651,28198 28840 30187 855 27842
12652,37062 252 1399 28185 235
12662,5728 5371 33874 35999 34009
12668,22880 19584 34303 7156 27595
12670,3960 20934 717 35270 20968
12674,25812 3412 2556 20144 24859
12682,37062 18557 2440 29466 12094
12685,27595 30187 18512 855 28207
12686,15678 33953 10834 30414 30633
12689,25812 22965 26923 20489 13159
12695,30187 34283 24149 28840 26540
12696,27595 10741 11578 34303 22880
12697,22965 35988 19476 18512 30187
12699,14653 27323 12635 36960 8884
12705,11528 8406 28207 855 24815
12707,28207 18512 30187 9548 30059
12708,10834 13981 32187 21615 34885
12709,28198 14046 22965 31298 6178
12710,6721 32797 19476 33912 3282
12713,12450 27595 9548 9089 17593
12714,10782 6721 14653 32797 11254
12720,11927 36583 8844 19883 16256
12722,8646 27676 35988 36608 10123
12726,30266 31632 9548 26246 27614
12728,30409 21775 8720 8884 11998
12736,8589 35407 20144 3021 8630
12738,18512 14371 8406 4478 7565
12739,14653 12635 36960 5779 31984
12744,30187 9548 28207 29283 27595
12747,12402 24585 7524 16256 8721
12749,22965 26956 11578 17455 4495
12752,22965 30187 20532 28840 28198
12755,8720 28207 19476 1103 23774
12757,10517 30266 17099 29511 30668
12759,27323 23431 35746 7562 14653
12763,23826 27154 12635 3559 12794
12764,28198 17034 18512 28840 20731
12767,25812 27842 30409 4753 22823
12769,27595 8966 34215 29283 9667
12770,28198 18512 28840 8406 26540
12773,26459 19476 12852 17671 11392
12775,17099 34885 10517 9953 29511
12778,27595 18512 30187 28207 9548
12779,9548 28198 30187 22965 18512
12781,35646 6132 1258 11862 20731
12795,28207 28034 21775 18477 30266
12796,855 26540 28840 14653 18512
12797,9548 30187 22965 13489 30059
12798,30187 28207 22965 18512 34283
12799,19476 34885 30414 10099 18434
12800,28198 3282 6721 28271 3051
12801,28207 18512 7337 1819 14371
12814,22965 26389 7948 15510 15457
12818,30187 8442 2556 29283 9548
12819,30187 22965 34283 28840 28207
12820,19476 21511 28207 18512 4478
12826,25812 30187 9548 22965 27842
12827,1715 3904 27779 30429 23777
12829,19112 14371 26459 28207 27407
12830,12450 9089 11578 14371 30266
12832,27595 9548 28207 30187 18512
12836,34903 13981 6481 35806 23500
12837,27323 8884 22917 21775 8720
12839,28271 34326 9784 33745 27607
12847,28198 18512 28207 14653 11906
12849,25812 22965 15803 33523 29054
12850,10782 31756 22594 28034 29283
12852,28207 30266 7337 18512 19476
12855,28198 18512 17034 28840 20731
12858,13981 30059 24149 13197 23500
12859,7948 19476 19999 30187 28207
12861,24822 26573 35988 9548 21354
12862,34664 22965 30187 28207 32908
12863,14653 18512 14171 8880 30106
12872,19476 32187 27595 28185 627
12882,28198 13489 8646 36608 31002
12883,8721 27595 20539 16914 27323
12886,13981 18512 27323 14653 35746
12887,30187 18512 9548 28207 28198
12888,24815 15803 855 7258 1153
12892,29511 11652 35999 30265 1782
12895,19476 32699 10850 4491 26607
12898,26459 33912 12922 6721 33261
12900,14653 20144 24815 24728 30072
12901,28198 9548 13489 20731 11457
12908,19111 17593 29466 18477 3260
12916,34092 30266 2440 29845 37062
12917,15434 36449 33874 22838 30266
12928,3282 19476 18512 4478 32797
12929,9548 28198 30187 30548 27180
12932,28198 14653 32797 19112 18512
12934,9548 30187 18512 28198 28840
12936,14653 28198 855 30694 26540
12942,24585 24297 7524 14171 13420
12948,14692 14653 17565 34716 35941
12949,9548 30187 34885 28840 34092
12950,28207 19476 18512 30187 14073
12956,27595 32849 19112 24149 24155
12958,1509 29466 26246 29283 20144
12966,14653 33138 5622 27323 15909
12968,14653 32917 9096 18251 10603
12974,30187 34283 28840 27842 28198
12975,8646 14653 14692 34848 10123
12978,28198 22965 28207 30187 18512
12980,24815 1153 28207 14073 15803
12981,28840 4063 26540 21354 35646
12985,166 15076 30172 26923 20731
12986,19920 12094 17593 31119 21028
12992,14653 18512 27676 19112 12635
12996,26459 21775 8884 10782 22917
12999,7948 25812 19272 2556 27180
13001,31308 27180 17256 30548 30172
13003,30266 28207 26459 27595 31730
13004,14653 18512 28198 24815 32797
13005,9548 30187 28198 25812 28207
13009,28198 20731 28840 26540 18512
13010,9089 11578 10782 29813 14371
13012,28198 24815 29283 26607 14046
13018,9548 30187 31417 28207 25812
13019,30187 31119 9548 18512 29283
13020,12094 28185 19999 30266 252
13023,27595 29283 855 8966 14195
13025,7524 7712 14653 24815 26871
13030,14653 31298 21746 28198 27846
13031,14653 27595 855 18512 24815
13037,26459 32797 25442 14653 2329
13039,6178 22965 17352 7567 20703
13040,3960 2877 26222 3904 26752
13043,1378 13489 24391 31002 11998
13044,30810 37062 10031 23360 21346
13048,5371 30274 35882 1782 45
13049,25812 22965 27842 34664 34283
13065,35999 28198 17034 30266 9186
13068,27110 34283 28840 26540 18512
13073,35999 24487 36583 5728 8589
13075,31119 17236 12094 6721 26607
13076,26459 30266 27469 4138 21737
13090,15434 30266 31982 36583 21146
13097,28207 19476 14073 32908 7337
13104,9089 29578 3944 35988 37062
13105,27595 9089 20144 26760 31641
13110,28840 9784 28198 22965 6178
13113,18512 9548 28198 28207 35458
13114,18512 22965 14653 855 28840
13124,28207 26459 7337 30266 18607
13125,9548 30266 30187 7492 24297
13129,13015 19845 33146 34637 4063
13131,28207 21511 8720 34664 8880
13138,27595 9548 23017 19584 12876
13144,30187 9548 28840 28207 28198
13145,14653 4602 30694 17565 8796
13157,10921 7948 9327 32187 33953
13161,28198 20731 18512 9784 9548
13162,18512 19476 28207 4478 19889
13163,19476 10834 13981 18434 15050
13173,31632 30266 27842 9548 1819
13176,19476 28207 7337 10099 20080
13177,34283 28840 22965 30187 30694
13182,14653 27595 9089 8884 9548
13184,14653 28861 11927 26305 7567
13187,19476 21710 15718 30668 37088
13190,22965 30187 18512 34664 28207
13194,28198 9548 13489 11862 18512
13195,8796 30694 26540 20731 27317
13201,12094 2440 18557 22594 1137
13204,28198 14653 18512 22965 30187
13205,11906 28198 25823 9548 28206
13208,22965 30187 18512 34664 28207
13211,26043 28271 35999 9953 5728
13212,6721 26265 30668 33912 19065
13214,27595 1378 14653 8880 19112
13215,30266 20044 32699 14144 28210
13216,19112 13489 31984 20731 30172
13217,14653 18512 28207 28198 30187
13226,25812 22391 5728 30409 5371
13228,18512 30187 14653 27595 9548
13230,8966 34215 24815 30951 855
13236,22965 35941 19112 27842 34283
13249,22965 24815 15457 6135 15510
13252,19476 21511 28207 30137 4138
13258,30187 28207 9548 18512 29283
13261,27595 14653 9089 855 33953
13264,15678 33953 10834 30414 30633
13268,13485 7110 15434 21293 26775
13273,9089 27595 110 11578 14653
13274,35988 30668 33121 7567 10517
13277,9548 30266 29579 12450 3412
13278,21293 14673 18908 36449 34756
13280,9548 28198 27469 26459 33558
13281,5371 28198 20144 34521 18318
13283,9548 29579 27676 13672 14415
13284,28198 25812 27842 30172 14046
13285,26540 30694 18512 1819 14653
13286,19111 29466 29283 18477 17593
13287,28840 9784 28198 22965 6178
13289,19999 29845 34283 252 19845
13290,1137 15434 22594 25505 12450
13294,15803 34756 25812 11528 33874
13295,30266 33874 31786 12852 5054
13303,7337 8720 8406 3207 18607
13304,10782 31756 22594 28034 29283
13308,10599 19130 10850 29103 35763
13310,8589 28198 35999 33558 22965
13316,28198 18512 28207 7930 28840
13317,34283 27110 17034 18506 18512
13319,22965 18512 28840 24815 855
13322,15909 14653 23707 21146 12402
13326,28198 22965 28840 30187 18512
13328,18512 21354 30414 19618 7337
13332,10921 25150 9784 25860 18512
13336,27595 14653 110 855 9089
13338,8589 2440 35988 17236 3282
13347,22965 28198 20144 25812 24815
13352,28271 17130 166 17157 19883
13355,20144 28198 25812 30187 22965
13357,22361 19883 36173 5371 138
13364,30266 12450 14195 15434 3944
13368,28198 30548 14046 36705 30172
13371,4223 35670 12402 27595 29283
13373,30266 9548 26459 31730 28207
13374,22965 7948 3904 24155 3212
13376,22965 8142 12738 4077 15457
13377,15803 27595 24815 855 22979
13388,22965 17034 25812 13489 18729
13391,33874 34756 5728 34009 15434
13402,1106 31308 30182 11156 35969
13404,9548 37062 30187 30266 34092
13406,22361 36583 19883 36917 18243
13409,13981 9548 30187 19584 19112
13410,27779 25809 14928 5160 13864
13420,29466 31119 29283 20144 23569
13425,19476 10834 18512 9784 19999
13426,14653 27595 855 18512 24815
13432,30266 9548 7318 17034 30059
13438,28207 26607 18477 7118 21775
13439,27595 25709 19584 30187 27304
13440,27469 35999 26459 5054 17590
13449,27323 19476 13981 24822 35746
13451,14371 19476 22965 28207 26956
13452,31708 28271 1228 10834 17820
13456,28207 30266 9548 7492 26459
13457,22965 20144 34397 24815 14692
13458,9548 18512 30187 24297 34885
13459,26459 30266 11927 10517 18418
13460,3412 9548 26246 12402 12332
13463,9548 30187 33558 30266 22965
13464,34326 32187 10782 15076 28271
13466,14692 20534 36309 33139 35964
13467,5728 33874 111 18729 15803
13468,18512 30187 28840 28198 34283
13471,9548 27595 30187 19584 18512
13473,18512 14653 4478 9089 2329
13488,15672 19111 30668 20423 31632
13489,34009 15803 26607 28840 29054
13490,31632 30414 9009 24149 32849
13493,28198 32797 11906 14653 18512
13495,15803 7524 24815 14073 30951
13505,10782 29283 28207 28034 27595
13512,14653 10782 17236 28200 11788
13513,14653 17593 1137 9089 12450
13514,17565 5967 26760 1902 35941
13515,2871 23826 111 14692 29246
13517,9548 27676 13981 34883 20731
13519,9548 30187 27595 9089 18512
13520,28198 11906 14653 26459 20144
13529,30187 9548 18512 29283 22965
13542,30668 29578 3944 7567 36828
13545,22965 22933 34283 2817 16884
13549,25812 14415 22920 3904 1509
13555,28207 20080 34283 19476 7337
13557,27595 14371 19111 29283 17593
13559,10517 28073 34885 33010 12922
13567,2003 34716 24149 30274 10119
13569,34405 35407 18105 8589 6135
13573,22965 17034 28198 34283 28840
13574,3559 13011 24149 29629 34716
13576,31632 20144 5312 12876 17671
13580,17593 30414 1137 24098 7990
13590,31119 17236 12094 14371 34092
13591,9089 12450 22965 20144 16738
13592,35988 9548 18512 26305 26459
13595,1782 28198 29511 5371 11652
13598,30668 37088 35999 19065 31441
13603,2003 24149 3559 27323 34716
13607,28207 19476 30187 7948 18512
13615,19112 27110 34283 13672 30182
13624,22965 25812 15803 23363 27595
13625,14653 27323 15803 24815 27595
13635,36173 30172 8530 18309 11754
13641,9548 30172 12402 12768 24585
13644,28840 26607 27110 28207 30266
13649,14692 4259 18013 22965 31002
13650,8720 7337 28207 19476 23774
13651,22965 6178 28840 34283 24815
13652,6481 13211 13981 24724 4404
13655,35941 13489 22965 505 19112
13657,28198 26607 20731 28207 18512
13662,28198 35407 7930 14046 5371
13665,28198 30187 17034 22965 9548
13668,28207 14371 30187 30266 21714
13670,27595 19584 24149 13981 10267
13674,28207 28198 30187 25812 17034
13676,37062 25492 13015 15534 28198
13679,9548 28198 20731 18512 21354
13681,14653 28053 9089 1137 36828
13692,22965 29928 34283 6178 28840
13710,14653 28198 13981 18512 11862
13723,30182 5847 28198 17099 23360
13736,3282 19476 18512 4478 32797
13740,9548 18512 30187 14171 12768
13741,9548 30187 21354 8589 28207
13744,14653 11435 9473 7712 4602
13752,14653 27595 9548 11010 20144
13754,28207 34664 28271 32908 14073
13764,30266 28207 18512 31730 9548
13765,20144 28198 22965 25823 23569
13778,31119 29283 12094 1137 20532
13779,9548 28207 10551 18512 12768
13781,8530 15314 8256 30172 34591
13783,14653 28198 21746 31632 855
13786,6721 26607 9473 8844 26871
13788,14371 18512 4478 1819 2329
13794,30266 25812 17671 33558 21229
13796,14653 31119 28198 18512 29283
13800,22965 21354 28840 11570 9548
13801,2329 1819 32797 30266 13428
13814,1715 37062 4194 30760 29283
13817,14094 29845 22965 10850 35492
13820,30187 9548 20144 28198 11578
13821,9548 28206 30187 25812 27180
13824,37062 30265 17540 22965 30187
13834,28198 7930 11927 17411 2440
13835,20144 30187 22965 29283 12876
13836,27595 9548 20144 30187 12876
13838,30266 27595 9548 31730 24098
13839,3751 4478 32797 3282 18512
13855,33523 33874 35044 25812 8589
13858,9548 28207 30266 27180 30187
13863,31177 12698 31632 21354 4063
13869,27595 27323 7337 19476 19584
13873,28198 28840 18512 9548 30187
13876,27180 30187 25812 9548 30409
13883,9548 30172 8589 21354 30059
13886,20144 24815 22965 15803 6135
13890,28198 8031 33658 45 25823
13892,9548 30187 18512 4478 29579
13895,28207 5728 34664 18963 11906
13899,22965 28840 6178 20532 6135
13908,9089 8996 17352 30187 27595
13918,27595 25709 30409 25812 27304
13919,19112 34521 28198 19111 23360
13920,35988 22965 6178 23500 4310
13921,21511 28271 11977 18211 34664
13922,19476 26607 27355 8260 14073
13924,26265 20144 20747 21340 1469
13925,14653 33238 26212 6178 20144
13928,28207 21775 30409 8880 34664
13935,24815 3499 34035 4404 22965
13936,17236 35407 30548 2440 34326
13940,21775 19111 15672 30182 32797
13942,8646 10123 34979 14976 25955
13951,26459 9548 28207 30266 4478
13956,24815 855 30694 14653 26540
13957,34092 35999 17236 29845 2440
13961,14653 23431 12635 18923 21866
13963,21354 24815 24768 22965 17352
13964,27595 29283 855 35670 27304
13969,9089 8646 34182 14653 31632
13970,28207 31119 19272 30187 17236
13972,3904 8999 1715 7156 22920
13975,13981 3751 24391 27676 10834
13979,2003 2871 30694 7524 26540
13982,9548 15076 30172 32187 21615
13983,14322 2391 3021 7064 18105
13984,29578 35988 12094 2329 26459
13987,20144 29283 30187 25812 22965
13988,14653 14371 18512 855 27595
13994,33010 3559 35806 3951 12794
14002,27595 14653 18512 29283 855
14006,36828 32641 20144 12450 29466
14009,31632 24149 30414 5957 14195
14010,30266 15434 12450 3944 14195
14013,19112 27842 14415 13672 505
14014,30266 1819 3944 14195 21079
14016,20144 11578 22965 14371 9089
14017,28198 14653 19112 18512 15534
14018,29283 9548 18477 28034 14653
14031,26459 30266 27469 2329 11578
14037,13981 24149 27323 24391 8029
14043,22965 28840 6178 34283 18512
14048,37062 9548 33558 13015 25492
14054,31632 30266 9548 32849 7967
14055,12450 29466 9089 36828 3944
14059,14653 5779 1378 24391 10834
14061,30266 9548 34885 7492 31730
14064,9548 30059 13981 23500 13197
14067,33053 27355 17911 13471 19476
14071,8031 18729 18607 3207 33261
14078,10517 28073 27142 37062 4655
14080,30548 28198 36705 28207 35407
14088,19845 31632 14195 21819 855
14096,30668 35687 19999 34009 19065
14105,30668 35988 27469 26459 2329
14108,9548 16256 26459 27827 30266
14115,27595 22880 9089 12450 34303
14116,34883 9548 14322 3412 30166
14123,27595 20539 8720 34303 8884
14129,14653 27323 36927 36960 12635
14132,28198 20532 6178 37062 35988
14141,8530 27779 33917 18941 3138
14142,9548 37062 27996 1715 14415
14143,14653 21775 8884 36960 19072
14147,35646 24756 25709 25812 27463
14151,35999 36583 15434 12852 35705
14154,35407 1268 26871 7064 13960
14164,17671 27469 26459 36608 33558
14168,1715 37062 27779 27396 27180
14169,3260 17593 21028 7581 33501
14171,9548 30187 18512 28198 26459
14172,28198 18729 13489 32873 14046
14180,28198 7064 14046 3051 22965
14182,18418 20747 30266 28198 27614
14183,14322 8589 5002 18105 2391
14186,9548 30266 30187 21354 28207
14193,20934 3960 27355 33267 1153
14194,37062 29845 22965 252 31119
14195,30266 17034 35999 27110 5728
14196,20144 6135 35407 12086 36828
14199,28198 35646 14046 25812 1258
14204,6721 17236 10782 19476 10850
14208,15803 24815 3021 18211 14653
14209,2440 8996 8589 8999 12852
14212,25812 30266 9020 31804 36271
14214,28271 21511 19476 3751 8720
14219,28271 28207 3282 9784 21615
14223,14653 10782 11927 36960 31756
14227,1378 34035 24815 30072 27323
14231,36449 33827 15928 3904 2232
14234,28207 34756 5728 7337 13485
14243,12402 26607 19883 7524 7118
14244,34283 28207 22965 34664 27842
14245,28198 26265 36608 33658 31002
14252,22965 29845 25812 25483 35004
14253,9548 30172 8589 28198 21354
14259,28198 35714 19112 23360 14653
14267,3960 20934 25812 20144 9667
14270,1715 8999 30409 19592 20934
14275,9548 13489 35806 24149 21354
14277,12876 9089 27595 14195 20532
14280,9548 21354 30187 18512 14171
14283,28198 5779 12635 7064 31002
14285,30694 26540 13428 28198 1819
14289,7581 10834 27209 26607 32187
14293,24822 12698 31786 12852 8049
14294,27595 14371 9089 14653 29283
14297,27469 36608 11578 12271 30668
14299,9089 22965 24163 11578 13489
14307,22965 12698 10317 32510 4187
14309,14653 24391 13981 29579 18512
14312,19845 33558 22965 13015 33146
14317,22965 6178 28840 33953 34283
14321,5622 18456 20018 7473 11992
14322,28207 14073 26607 5728 7524
14327,717 5728 15456 27355 3960
14331,33558 11578 8646 10031 9548
14336,14653 27595 18512 855 30187
14337,26607 36583 8844 14073 21293
14345,30187 12094 31119 34092 28207
14348,37062 26923 7318 17540 31368
14353,28198 18512 12635 32797 11927
14356,33558 9548 30266 28198 21174
14361,35407 13960 6135 21112 34326
14364,12635 8844 11927 19883 23431
14370,166 26607 27110 33392 16564
14372,14692 14653 18729 31632 3207
14376,6721 33912 32797 21775 33261
14377,29283 21775 17593 28034 3960
14379,28207 7337 18512 19476 30951
14381,9548 28198 25812 13489 30187
14386,24487 35999 30266 21354 30059
14391,30266 26459 16256 11927 20595
14393,28198 28840 20532 18512 26540
14394,18512 28198 30187 28207 9784
14400,31632 27595 30414 110 855
14410,9548 28198 13489 34883 30187
14412,14653 19162 19072 14046 35646
14424,10517 30266 29511 35999 30668
14441,27595 14653 31632 26246 9089
